metID,mets,metNames,metFormulas,metCharges,metSEEDID,metKEGGID,metHMDBID,metChEBIID,metPubChemID,metSmiles,b,csense
cpdAGORA4500,M00083[c],"dTDP 1-ester with 2,6-dideoxy-L-erythro-hexopyranos-3-ulose",C16H22N2O14P2,-2,cpd08729,C11932,NaN,CHEBI:29717,NaN,,0,E
cpdAGORA4501,af6p[c],"Aminofructose 6-phosphate",C6H14NO8P,0,cpd08993,C12214,HMDB0060436,CHEBI:31203,443711,,0,E
cpdAGORA4502,dtnpodaglu[c],"dTDP-3-oxo-6-deoxy-alpha-D-glucose",C16H22N2O15P2,-2,cpd04021,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4503,ksmn6p[c],"Kanosamine 6-phosphate",C6H14NO8P,0,cpd08992,C12213,NaN,CHEBI:31748,443710,,0,E
cpdAGORA4504,ph2s[e],"Polysulfide",H2S2,0,NaN,NaN,NaN,NaN,108196,,0,E
cpdAGORA4505,ph2s[p],"Polysulfide",H2S2,0,NaN,NaN,NaN,NaN,108196,,0,E
cpdAGORA4506,M02513[c],"N4-(Acetyl-Beta-D-Glucosaminyl)Asparagine",C12H21N3O8,0,cpd02763,C04540,HMDB0000489,CHEBI:17261,123826,,0,E
cpdAGORA4507,4dadg4edgalur[c],"4-(4-Deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate",C12H14O12,-2,cpd03648,C06118,NaN,CHEBI:27450,6857366,,0,E
cpdAGORA4508,dt5hsu[c],"4-Deoxy-L-threo-5-hexosulose uronate",C6H7O6,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4509,ichor[e],"Isochorismate",C10H8O6,-2,cpd00658,C00885,NaN,CHEBI:17582,NaN,,0,E
cpdAGORA4510,ichor[p],"Isochorismate",C10H8O6,-2,cpd00658,C00885,NaN,CHEBI:17582,NaN,,0,E
cpdAGORA4511,2mhphdbnt[c],"4-(2-Amino-5-hydroxyphenyl)-2,4-dioxobutanoate",C10H8NO5,-1,cpd03363,C05652,NaN,NaN,NaN,,0,E
cpdAGORA4512,2o7mthnt[c],"2-Oxo-7-methylthioheptanoic acid",C8H14O3S,0,cpd17410,C17220,NaN,CHEBI:80968,NaN,,0,E
cpdAGORA4513,2omthpnt[c],"2-Oxo-5-methylthiopentanoic acid",C6H10O3S,0,cpd17401,C17211,NaN,CHEBI:50260,NaN,,0,E
cpdAGORA4514,6amd2ohxnt[c],"6-Acetamido-2-oxohexanoate",C8H12NO4,-1,cpd03291,C05548,HMDB0012150,CHEBI:28376,194080,,0,E
cpdAGORA4515,8mthocnt[c],"8-Methylthio-2-octanoic acid",C9H16O3S,0,cpd17414,C17224,NaN,CHEBI:80971,44237314,,0,E
cpdAGORA4516,9mth2nnt[c],"9-Methylthio-2-nonanoic acid",C10H18O3S,0,cpd17418,C17228,NaN,CHEBI:80974,44237170,,0,E
cpdAGORA4517,amina[c],"Amino acid",C2H3NO2R,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4518,aoacd[c],"Aliphatic oxo acid",C3H3O3R,0,cpd17454,C17265,NaN,CHEBI:80996,NaN,,0,E
cpdAGORA4519,dhmmthn[c],"Dihomomethionine",C7H15NO2S,0,cpd17407,C17217,NaN,CHEBI:50710,NaN,,0,E
cpdAGORA4520,dtdpatdglu[c],"dTDP-3-amino-3,4,6-trideoxy-D-glucose",C16H26N3O13P2,-1,cpd08708,C11910,NaN,CHEBI:10502,441098,,0,E
cpdAGORA4521,hamna[c],"Homoamino acid",C3H6NO2R,0,cpd17455,C17266,NaN,CHEBI:80997,NaN,,0,E
cpdAGORA4522,hco3[e],"Bicarbonate",CHO3,-1,cpd00242,C00288,HMDB0000595,CHEBI:28976,769,,0,E
cpdAGORA4523,hco3[p],"Bicarbonate",CHO3,-1,cpd00242,C00288,HMDB0000595,CHEBI:28976,769,,0,E
cpdAGORA4524,hmeth[c],"Homomethionine",C6H13NO2S,0,cpd17403,C17213,HMDB0030406,CHEBI:50708,11298145,,0,E
cpdAGORA4525,hxhmmthn[c],"Hexahomomethionine",C11H23NO2S,0,cpd17423,C17233,NaN,CHEBI:50714,NaN,,0,E
cpdAGORA4526,n6alys[c],"N6-Acetyl-L-lysine",C8H16N2O3,0,cpd01770,C02727,HMDB00206,CHEBI:17752,92832,,0,E
cpdAGORA4527,omthhxnt[c],"2-Oxo-6-methylthiohexanoic acid",C7H12O3S,0,cpd17406,C17216,NaN,CHEBI:80965,NaN,,0,E
cpdAGORA4528,omthtdcnt[c],"2-Oxo-10-methylthiodecanoic acid",C11H20O3S,0,cpd17422,C17232,NaN,CHEBI:80977,NaN,,0,E
cpdAGORA4529,phmmthn[c],"Pentahomomethionine",C10H21NO2S,0,cpd17419,C17229,NaN,CHEBI:50713,NaN,,0,E
cpdAGORA4530,phnala[c],"Phosphonoalanine",C3H6NO5P,-2,cpd03378,C05672,HMDB00370,CHEBI:28388,3857,,0,E
cpdAGORA4531,thmmthn[c],"Trihomomethionine",C8H17NO2S,0,cpd17411,C17221,NaN,CHEBI:50711,NaN,,0,E
cpdAGORA4532,tthmthn[c],"Tetrahomomethionine",C9H19NO2S,0,cpd17415,C17225,NaN,CHEBI:50712,NaN,,0,E
cpdAGORA4533,pap[e],"adenosine 3,5-bismonophosphate(4-)",C10H11N5O10P2,-4,cpd00045,C00054,HMDB0000061,CHEBI:17985,159296,,0,E
cpdAGORA4534,pap[p],"adenosine 3,5-bismonophosphate(4-)",C10H11N5O10P2,-4,cpd00045,C00054,HMDB0000061,CHEBI:17985,159296,,0,E
cpdAGORA4535,lanost[p],"lanosterol",C30H50O,0,cpd01188,C01724,HMDB0001251,CHEBI:16521,246983,,0,E
cpdAGORA4536,HC02192[e],"taurolithocholate",C26H44NO5S,-1,NaN,C02592,HMDB0000722,CHEBI:36259,53477716,[H]O[C@]1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])[C@]([H])(C([H])([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])C([H])([H])[C@]([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S([O-])(=O)=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]23[H])C1([H])[H],0,E
cpdAGORA4537,HC02193[e],"glycolithocholate",C26H42NO4,-1,NaN,C15557,HMDB00698,CHEBI:37998,115245,[H]O[C@]1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])[C@]([H])(C([H])([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])C([H])([H])[C@]([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([O-])=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]23[H])C1([H])[H],0,E
cpdAGORA4538,isomal[e],"Isomaltose,  Brachiose",C12H22O11,0,cpd00217,C00252,HMDB0002923,CHEBI:28189,439193,==============================*** Open Babel Warning  in InChI code  InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H0 molecules converted,0,E
cpdAGORA4539,mma[e],"methylammonium",C1H6N,1,cpd00187,C00218,HMDB0000164,CHEBI:16830,6329,[H]C([H])([H])[N+]([H])([H])[H],0,E
cpdAGORA4540,starch1200[e],"Resistant starch",C7200H12002O6001,0,NaN,NaN,NaN,NaN,,NaN,0,E
cpdAGORA4541,galam[c],"D-Galactosamine",C6H13NO5,0,NaN,C06377,NaN,CHEBI:18232,NaN,,0,E
cpdAGORA4542,galam[e],"D-Galactosamine",C6H13NO5,0,NaN,C06377,NaN,CHEBI:18232,NaN,,0,E
cpdAGORA4543,2a2mmnt[c],"2-Aryl-2-methylmalonate",C4H3O4R,-2,cpd03823,C06388,NaN,CHEBI:15849,NaN,,0,E
cpdAGORA4544,2appnt[c],"2-Arylpropionate",C3H4O2R,-1,cpd03824,C06389,NaN,CHEBI:16333,NaN,,0,E
cpdAGORA4545,ctxt[c],"Cetraxate",C17H23NO4,0,cpd01102,C01564,NaN,CHEBI:17340,2680,,0,E
cpdAGORA4546,ctxtbester[c],"Cetraxate benzyl ester",C24H30NO4,1,cpd02082,C03256,NaN,CHEBI:16487,NaN,,0,E
cpdAGORA4547,formcoa[c],"formyl-CoA(4-)",C22H32N7O17P3S,-4,NaN,C00798,HMDB0003419,CHEBI:15522,439313,,0,E
cpdAGORA4548,glutcnt[c],"Glutaconic acid",C5H4O4,-2,cpd01492,C02214,HMDB0000620,CHEBI:15670,6932338,,0,E
cpdAGORA4549,mi134p[c],"1D-myo-inositol 1,3,4-trisphosphate(6-)",C6H9O15P3,-6,cpd00914,C01243,HMDB0001143,CHEBI:18228,439455,,0,E
cpdAGORA4550,scclrn[c],"(S)-Coclaurine",C17H19NO3,0,cpd03676,C06161,NaN,CHEBI:15950,NaN,,0,E
cpdAGORA4551,snmcclrn[c],"(S)-N-Methylcoclaurine",C18H21NO3,0,cpd03081,C05176,HMDB0060319,CHEBI:17041,440584,,0,E
cpdAGORA4552,13ppd[e],"Propane-1,3-diol",C3H8O2,0,cpd01618,C02457,HMDB0000216,CHEBI:18357,5477,OCCCO,0,E
cpdAGORA4553,cellttr[c],"Cellotetrose",C24H42O21,0,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4554,cellttr[e],"Cellotetrose",C24H42O21,0,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4555,lnlc[e],"linoleate",C18H31O2,-1,cpd01122,C01595,HMDB0006270;HMDB0000673,CHEBI:75108,5280450,,0,E
cpdAGORA4556,aklvktn[c],"Aklaviketone",C22H18O8,0,cpd09175,C12423,NaN,CHEBI:75244,,CC[C@@]1(O)CC(=O)c2c(O)c3C(=O)c4c(O)cccc4C(=O)c3cc2[C@H]1C(=O)OC,0,E
cpdAGORA4557,avktn[c],"Auraviketone",C21H16O8,0,cpd09169,C12417,NaN,CHEBI:31245,443822,COC(=O)C1c2cc3C(=O)c4cccc(O)c4C(=O)c3c(O)c2C(=O)C[C@@]1(C)O,0,E
cpdAGORA4558,14glucan[c],"1,4-alpha-D-glucan",C36H62O31,0,cpd11735,C00718,HMDB0003403,CHEBI:28102,53477771,OCC1OC(OC2C(CO)OC(C(C2O)O)OC2C(CO)OC(C(C2O)O)O)C(C(C1OC1OC(CO)C(C(C1O)O)OC1OC(CO)C(C(C1O)O)OC1OC(CO)C(C(C1O)O)O)O)O	,0,E
cpdAGORA4559,strch1[c],"starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})",C66H112O56,0,cpd11657,C00369,NaN,CHEBI:28017,,[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])(O[H])C([H])(O[H])C([H])(OC3([H])C([H])(O[H])C([H])(O[H])C([H])(OC4([H])C([H])(O[H])C([H])(O[H])C([H])(OC([H])([H])C5([H])OC([H])(OC6([H])C([H])(O[H])C([H])(O[H])C([H])(OC7([H])C([H])(O[H])C([H])(O[H])C([H])(OC8([H])C([H])(O[H])C([H])(O[H])C([H])(OC9([H])C([H])(O[H])C([H])(O[H])C([H])(OC%10([H])C([H])(O[H])C([H])(O[H])C([H])(OC%11([H])C([H])(O[H])C([H])(O[H])C([H])(O[H])OC%11([H])C([H])([H])O[H])OC%10([H])C([H])([H])O[H])OC9([H])C([H])([H])O[H])OC8([H])C([H])([H])O[H])OC7([H])C([H])([H])O[H])OC6([H])C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C5([H])O[H])OC4([H])C([H])([H])O[H])OC3([H])C([H])([H])O[H])OC2([H])C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],0,E
cpdAGORA4560,dgsldag[c],"Digalactosyl-diacylglycerol",C17H26O15R2,0,cpd12813,C06037,NaN,CHEBI:28396,,OC[C@H],0,E
cpdAGORA4561,digalside_hs[c],"Digalactosylceramide",C30H56NO12FULLRCO,0,NaN,C06126,HMDB0004832,CHEBI:143595,20057273,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(O[C@]2([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(OC([H])([H])[C@]([H])(N([H])C([*])=O)[C@]([H])(O[H])C(\\[H])=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])O[C@]2([H])C([H])([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@@]1([H])O[H],0,E
cpdAGORA4562,epmb[c],"Epimelibiose",C12H22O11,0,cpd03196,C05400,NaN,CHEBI:153890,,O1[C@H](OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O)[C@H](O),0,E
cpdAGORA4563,glctnl[c],"Galactinol",C12H22O11,0,cpd00910,C01235,HMDB0005821,CHEBI:17505,439451,OC[C@H]1O[C@H](O[C@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](,0,E
cpdAGORA4564,mlbtl[c],"Melibiitol",C12H24O11,0,cpd03195,C05399,NaN,CHEBI:27527,,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)COC[C@H]1O[C@H](O)[C@H](O)[C@@H](O),0,E
cpdAGORA4565,chitin[e],"Chitin",C8H13NO5,0,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4566,HC02192[p],"taurolithocholate",C26H44NO5S,-1,NaN,C02592,HMDB0000722,CHEBI:36259,53477716,,0,E
cpdAGORA4567,btoh[e],"butanol",C4H10O,0,cpd03662,C06142,HMDB0004327,CHEBI:28885,263,,0,E
cpdAGORA4568,btoh[p],"butanol",C4H10O,0,cpd03662,C06142,HMDB0004327,CHEBI:28885,263,,0,E
cpdAGORA4569,ppoh[e],"1-Propanol",C3H8O1,0,NaN,C05979,HMDB0000820,CHEBI:28831,1031,,0,E
cpdAGORA4570,ppoh[p],"1-Propanol",C3H8O1,0,NaN,C05979,HMDB0000820,CHEBI:28831,1031,,0,E
cpdAGORA4571,so3[e],"Sulfite",O3S,-2,cpd00081,C00094,HMDB0000240,CHEBI:48854,1099,,0,E
cpdAGORA4572,so3[p],"Sulfite",O3S,-2,cpd00081,C00094,HMDB0000240,CHEBI:48854,1099,,0,E
cpdAGORA4573,nadp[e],"Nicotinamide adenine dinucleotide phosphate",C21H25N7O17P3,-3,cpd00006,C00006,HMDB0000217,CHEBI:44409,5886,,0,E
cpdAGORA4574,nadp[p],"Nicotinamide adenine dinucleotide phosphate",C21H25N7O17P3,-3,cpd00006,C00006,HMDB0000217,CHEBI:44409,5886,,0,E
cpdAGORA4575,4gnlcpmd[c],"4-Glutathionyl cyclophosphamide",C17H29N5O8PSCl2,-1,cpd08400,C11583,HMDB60387,CHEBI:1831,443288,,0,E
cpdAGORA4576,C14851[c],"Benzo[a]pyrene-4,5-oxide",C20H12O,0,cpd10548,C14851,HMDB0060091,CHEBI:34560,37786,,0,E
cpdAGORA4577,M00031[c],"(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene",C20H23N3O7S,-2,NaN,C14791,HMDB0060300,CHEBI:33995,11954044,,0,E
cpdAGORA4578,M00033[c],"(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene",C20H23N3O7S,-2,NaN,C14792,HMDB0060302,CHEBI:34000,11954045,,0,E
cpdAGORA4579,M00034[c],"(1S,2R)-Naphthalene 1,2-Oxide",C10H8O,0,NaN,C14787,HMDB0060301,CHEBI:34001,11094749,,0,E
cpdAGORA4580,M00227[c],"1,1-Dichloroethylene Epoxide",C2H2Cl2O,0,NaN,C14857,HMDB0060333,CHEBI:34032,119521,,0,E
cpdAGORA4581,M00242[c],"1,2-Dibromoethane",C2H4Br2,0,NaN,C11088,HMDB0060334,CHEBI:28534,7839,,0,E
cpdAGORA4582,M00541[c],"1-Nitro-5-Glutathionyl-6-Hydroxy-5,6-Dihydronaphthalene",C20H24N4O9S,0,NaN,C14806,HMDB0060326,CHEBI:34100,11954057,,0,E
cpdAGORA4583,M00542[c],"1-Nitro-5-Hydroxy-6-Glutathionyl-5,6-Dihydronaphthalene",C20H24N4O9S,0,NaN,C14805,HMDB0060327,CHEBI:34101,11954056,,0,E
cpdAGORA4584,M00543[c],"1-Nitro-7-Glutathionyl-8-Hydroxy-7,8-Dihydronaphthalene",C20H24N4O9S,0,NaN,C14804,HMDB0060329,CHEBI:34102,11954055,,0,E
cpdAGORA4585,M00544[c],"1-Nitro-7-Hydroxy-8-Glutathionyl-7,8-Dihydronaphthalene",C20H24N4O9S,0,NaN,C14803,HMDB0060330,CHEBI:34103,11954054,,0,E
cpdAGORA4586,M00546[c],"1-Nitronaphthalene-5,6-Oxide",C10H7NO3,0,NaN,C14800,HMDB0060331,CHEBI:34105,11954051,,0,E
cpdAGORA4587,M00547[c],"1-Nitronaphthalene-7,8-Oxide",C10H7NO3,0,NaN,C14802,HMDB0060332,CHEBI:34106,11954053,,0,E
cpdAGORA4588,M00565[c],"2-(S-Glutathionyl)acetyl chloride",C12H17ClN3O7S,-1,NaN,C14865,HMDB0060342,CHEBI:34253,11954073,,0,E
cpdAGORA4589,M00566[c],"2-(S-Glutathionyl)acetyl glutathione",C22H32N6O13S2,-2,NaN,C14863,HMDB0060343,CHEBI:34254,11954072,,0,E
cpdAGORA4590,M00568[c],"2,2-Dichloroacetaldehyde",C2H2Cl2O,0,NaN,C14858,HMDB0060357,CHEBI:34214,6576,,0,E
cpdAGORA4591,M00571[c],"2,3-Dihydro-2-S-Glutathionyl-3-Hydroxy Bromobenzene",C16H22BrN3O7S,0,NaN,C14848,HMDB0060358,CHEBI:34228,11954067,,0,E
cpdAGORA4592,M00636[c],"2-Bromoacetaldehyde",C2H3BrO,0,NaN,C14870,HMDB0060344,CHEBI:34263,105131,,0,E
cpdAGORA4593,M00724[c],"3,4-Dihydro-3-Hydroxy-4-S-Glutathionyl Bromobenzene",C16H22BrN3O7S,0,NaN,C14847,HMDB0060381,CHEBI:34324,11954066,,0,E
cpdAGORA4594,M00944[c],"4,5-Dihydro-4-Hydroxy-5-S-Glutathionyl-Benzo[A]Pyrene",C30H29N3O7S,0,NaN,C14855,HMDB0060391,CHEBI:34374,11954068,,0,E
cpdAGORA4595,M01175[c],"7,8-Dihydro-7-Hydroxy-8-S-Glutathionyl-Benzo[A]Pyrene",C30H29N3O7S,0,NaN,C14856,HMDB0060423,CHEBI:34479,11954069,,0,E
cpdAGORA4596,M01377[c],"Benzo[A]Pyrene-7,8-Diol",C20H14O2,0,NaN,C14852,HMDB0060438,CHEBI:34562,42267,,0,E
cpdAGORA4597,M01405[c],"Bromobenzene-2,3-Oxide",C6H5BrO,0,NaN,C14840,HMDB0060446,CHEBI:34587,3036760,,0,E
cpdAGORA4598,M01407[c],"Bromobenzene-3,4-Oxide",C6H5BrO,0,NaN,C14839,HMDB0060448,CHEBI:34589,108121,,0,E
cpdAGORA4599,M01444[c],"Chloroacetyl Chloride",C2H2Cl2O,0,NaN,C14859,HMDB0060452,CHEBI:34624,6577,,0,E
cpdAGORA4600,M01978[c],"Glutathione episulfonium ion",C12H18N3O6S,-2,NaN,C14874,HMDB0060479,CHEBI:34777,159079,,0,E
cpdAGORA4601,M02143[c],"Hydrobromic Acid",Br,-1,NaN,C13645,NaN,CHEBI:47266,260,,0,E
cpdAGORA4602,M02850[c],"S-(1,2-Dichlorovinyl)glutathione",C12H16Cl2N3O6S,-1,NaN,C14868,HMDB0060504,CHEBI:34957,6437359,,0,E
cpdAGORA4603,M02853[c],"S-(2,2-Dichloro-1-Hydroxy)Ethyl Glutathione",C12H19Cl2N3O7S,0,NaN,C14861,HMDB0060506,CHEBI:34958,11954070,,0,E
cpdAGORA4604,M02854[c],"S-(2-Chloroacetyl)glutathione",C12H17ClN3O7S,-1,NaN,C14864,HMDB0060505,CHEBI:34959,163913,,0,E
cpdAGORA4605,M02861[c],"S-(Formylmethyl)glutathione",C12H17N3O7S,-2,NaN,C14871,HMDB0060507,CHEBI:34962,11954074,,0,E
cpdAGORA4606,M03044[c],"Trichloroethene",C2HCl3,0,NaN,C06790,HMDB0029593,CHEBI:16602,6575,,0,E
cpdAGORA4607,gtnlhdhnp[c],"(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene",C20H24N3O7S,-1,cpd10490,C14793,HMDB0060299,CHEBI:33993,11954046,,0,E
cpdAGORA4608,npepox[c],"(1R,2S)-Naphthalene epoxide",C10H8O,0,cpd10483,C14786,NaN,CHEBI:33998,NaN,,0,E
cpdAGORA4609,ntl[c],"Nitrile",CNR,0,cpd00542,C00726,NaN,CHEBI:18379,NaN,,0,E
cpdAGORA4610,rsgth[c],"R-S-Glutathione",C10H14N3O6RS,-2,cpd12076,C02320,NaN,CHEBI:17021,NaN,,0,E
cpdAGORA4611,arbt[c],"Arbutin",C12H16O7,0,cpd03696,C06186,HMDB0029943,CHEBI:18305,346,,0,E
cpdAGORA4612,axyl1p[c],"alpha-D-Xylose 1-phosphate",C5H10O8P,-1,cpd02342,C03737,NaN,CHEBI:15902,440102,,0,E
cpdAGORA4613,salcn[c],"Salicin",C13H18O7,0,cpd01030,C01451,HMDB0003546,CHEBI:17814,439503,,0,E
cpdAGORA4614,strno[c],"Styrene oxide",C8H8O,0,cpd01413,C02083,NaN,CHEBI:17907,7276,,0,E
cpdAGORA4615,udpxyl[c],"UDP-alpha-D-xylose(2-)",C14H20N2O16P2,-2,NaN,C00190,HMDB0001018,CHEBI:16082,439179,,0,E
cpdAGORA4616,udpsq[c],"UDP-6-sulfoquinovose",C15H21N2O19P2S,-3,cpd08358,C11521,NaN,CHEBI:15855,25200933,,0,E
cpdAGORA4617,xyllac_D[c],"D-Xylonolactone",C5H8O5,0,cpd01527,C02266,HMDB0011676,CHEBI:15867,439692,,0,E
cpdAGORA4618,1ometmistl[c],"1-O-Methyl-myo-inositol",C7H14O6,0,cpd02296,C03659,HMDB0031437,CHEBI:18427,NaN,,0,E
cpdAGORA4619,23dh4cbiphe[c],"2,3-Dihydroxy-4-chlorobiphenyl",C12H9O2Cl,0,cpd03992,C06586,NaN,CHEBI:28979,NaN,,0,E
cpdAGORA4620,3clhmsaldh[c],"3-Chloro-2-hydroxymuconic semialdehyde",C6H4O4Cl,-1,cpd14982,C16266,NaN,CHEBI:80409,NaN,,0,E
cpdAGORA4621,3dhcrntn[c],"3-Dehydrocarnitine",C7H13NO3,0,cpd01715,C02636,HMDB0012154,CHEBI:57885,6991982,,0,E
cpdAGORA4622,3hbbut[c],"(R)-3-((R)-3-Hydroxybutanoyloxy)butanoate",C8H13O5,-1,cpd02767,C04546,HMDB0032418,CHEBI:10979,NaN,,0,E
cpdAGORA4623,M00028[c],"1D-1-Guanidino-3-amino-1,3-dideoxy-scyllo-inositol",C7H18N4O4,2,cpd00953,C01298,NaN,CHEBI:17156,NaN,,0,E
cpdAGORA4624,M00029[c],"1D-1-Guanidino-1-deoxy-3-dehydro-scyllo-inositol",C7H14N3O5,1,cpd02847,C04673,NaN,CHEBI:17845,NaN,,0,E
cpdAGORA4625,M00053[c],"2-Hydroxy-6-oxo-6-(4-chlorophenyl)-hexa-2,4-dienoate",C12H8O4Cl,-1,cpd03993,C06587,NaN,CHEBI:28978,NaN,,0,E
cpdAGORA4626,M00201[c],"Protein-Glutamine",C5H8N2O2,0,NaN,C02583,NaN,NaN,NaN,,0,E
cpdAGORA4627,abt_D[c],"D-Arabitol",C5H12O5,0,cpd01307,C01904,HMDB0000568,CHEBI:18333,5013,OC[C@@H](O)C(O)[C@H](O)CO,0,E
cpdAGORA4628,ach[c],"acetylcholine",C7H16NO2,1,NaN,C01996,HMDB0000895,CHEBI:15355,187,,0,E
cpdAGORA4629,bphe23diol[c],"Biphenyl-2,3-diol",C12H10O2,0,cpd01661,C02526,NaN,CHEBI:16205,NaN,,0,E
cpdAGORA4630,c3rsd5bgsd[c],"Cyanidin 3-O-rutinoside 5-O-beta-D-glucoside",C33H39O20,-1,cpd09277,C12646,NaN,CHEBI:16596,NaN,,0,E
cpdAGORA4631,c3rslg[c],"Cyanidin 3-O-rhamnosylglucoside",C27H29O15,-1,cpd05527,C08620,HMDB31458,CHEBI:28064,441674,,0,E
cpdAGORA4632,chlgnt[c],"Chlorogenate",C16H17O9,-1,cpd00634,C00852,HMDB0003164,CHEBI:16112,1794427,,0,E
cpdAGORA4633,dagly[c],"2,2-Dialkylglycine",C2H2NO2R2,-1,cpd12149,C02623,NaN,CHEBI:16228,NaN,,0,E
cpdAGORA4634,daktn[c],"Dialkyl ketone",COR2,0,cpd12033,C02146,NaN,CHEBI:18044,NaN,,0,E
cpdAGORA4635,ferlcoa[c],"Feruloyl-CoA",C31H41N7O19P3S,-3,cpd00321,C00406,NaN,CHEBI:15511,NaN,,0,E
cpdAGORA4636,glac[c],"D-glucurono-6,3-lactone",C6H8O6,0,cpd01735,C02670,HMDB0006355,CHEBI:18268,2724333,,0,E
cpdAGORA4637,lmn[c],"(+)-Limonene",C10H16,0,cpd03638,C06099,HMDB0003375,CHEBI:15382,440917,,0,E
cpdAGORA4638,nanadmhis[c],"Nalpha,Nalpha-Dimethyl-L-histidine",C8H13N3O2,0,cpd02613,C04259,NaN,CHEBI:16029,NaN,,0,E
cpdAGORA4639,nananatmhis[c],"Nalpha,Nalpha,Nalpha-Trimethyl-L-histidine",C9H15N3O2,0,cpd03305,C05575,NaN,CHEBI:15781,440727,,0,E
cpdAGORA4640,oferlqnt[c],"O-Feruloylquinate",C17H19O9,-1,cpd01683,C02572,HMDB30669,CHEBI:86388,9799386,,0,E
cpdAGORA4641,pglu[c],"Protein glutamate",C5H6NO3,-1,cpd11711,C00614,NaN,NaN,NaN,,0,E
cpdAGORA4642,plr3r5gpsd[c],"Pelargonidin 3-rutinoside-5-glucopyranoside",C33H39O19,-1,cpd09276,C12645,NaN,CHEBI:31969,NaN,,0,E
cpdAGORA4643,plr3r[c],"Pelargonidin 3-O-rutinoside",C27H29O14,-1,cpd09275,C12644,NaN,CHEBI:31968,NaN,,0,E
cpdAGORA4644,tcrvl[c],"(4S,6R)-trans-Carveol",C10H16O,0,cpd08263,C11409,HMDB0059608,CHEBI:15388,443178,,0,E
cpdAGORA4645,25dpiprzn[c],"2,5-Dioxopiperazine",C4H6N2O2,0,cpd01790,C02777,NaN,CHEBI:16535,NaN,,0,E
cpdAGORA4646,45bdhcrtsn[c],"4,5beta-Dihydrocortisone",C21H30O5,0,cpd03250,C05469,NaN,CHEBI:18093,65554,,0,E
cpdAGORA4647,5batndn[c],"5beta-Androstane-3,17-dione",C19H28O2,0,cpd02365,C03772,HMDB0003769,CHEBI:16985,440114,,0,E
cpdAGORA4648,5bdhtstrn[c],"5beta-Dihydrotestosterone",C19H30O2,0,cpd03139,C05293,HMDB0006770,CHEBI:428206,11302,,0,E
cpdAGORA4649,5bprgnbdn[c],"5beta-Pregnane-11beta,21-diol-3,20-dione",C21H32O4,0,cpd03256,C05475,HMDB0006757,CHEBI:173194,21145110,,0,E
cpdAGORA4650,78dmthaxzn[c],"7,8-Dimethylalloxazine",C12H10N4O2,0,cpd01191,C01727,NaN,CHEBI:17781,NaN,,0,E
cpdAGORA4651,C03681[c],"5alpha-Pregnane-3,20-dione",C21H32O2,0,NaN,C03681,HMDB0003759,CHEBI:28952,92810,,0,E
cpdAGORA4652,C03682[c],"5beta-Pregnane-11beta,17alpha,21-triol-3,20-dione",C21H32O5,0,cpd03252,C05471,HMDB0003259,CHEBI:732,164838,,0,E
